formula_pretty,avg_atomic_number,avg_electronegativity,valence_electron_count,fraction_transition_metals,nelements,density,volume,nsites,crystal_system,spacegroup_number,point_group,formation_energy_per_atom,energy_above_hull,band_gap
K3BeF5,11.77777778,2.658888889,10,0,3,2.745295736,267.7130867,18,Tetragonal,140,4/mmm,-3.229222521,0.001405222,6.0122
Be2BH3O5,5.090909091,2.634545455,9.090909091,0,4,1.997820284,185.9442162,22,Monoclinic,4,2,-2.326469691,0.003600924,5.9569
Al2H16S3O20,6.097560976,2.803902439,10,0,4,2.038602506,1584.370677,164,Monoclinic,14,2/m,-1.733098064,0,5.574
CaH4(ClO)2,8.222222222,2.555555556,8,0,4,1.859362378,525.1766378,36,Orthorhombic,60,mmm,-1.784291126,0.004165183,5.2817
Hf(BH4)4,5.142857143,2.126666667,3.428571429,0.047619048,3,1.844487192,214.1394915,21,Cubic,215,-43m,-0.206406909,0,5.7195
Cs2CaF4,23.71428571,2.642857143,10.28571429,0,3,4.225114696,150.0860647,7,Tetragonal,139,4/mmm,-3.468294866,0,6.091
NaMgAl3(SO4)6,10,3.003142857,14.91428571,0,5,2.664097537,1317.565172,105,Trigonal,143,3,-2.33166175,0.004778786,5.2574
Ba3PrF9,23.69230769,3.047692308,12.46153846,0,3,5.097638822,235.7996636,13,Triclinic,1,1,-4.183624019,0.053888622,5.8738
KHS2O7,9.818181818,2.932727273,13.27272727,0,4,2.223166027,646.0367701,44,Monoclinic,14,2/m,-1.86095658,0,5.3093
Al2P2H9NO11,6.4,2.7312,10.24,0,5,2.372112336,881.9821489,100,Monoclinic,14,2/m,-2.034194628,0.01200804,5.3986
H4NClO,5.142857143,2.634285714,7.428571429,0,4,1.635696083,282.1851541,28,Monoclinic,14,2/m,-0.740928699,0.205748456,5.4806
RbBe2P3O10,10.625,2.808125,13.125,0,4,2.714609174,436.032192,32,Monoclinic,15,2/m,-2.866107189,0,5.6347
MgCN2,8,2.485,11.5,0,3,3.380422059,126.3995818,16,Orthorhombic,33,mm2,-0.207537412,0.568612416,5.3796
RbLaF4,21.66666667,2.973333333,12,0.166666667,3,4.979143415,400.6881519,24,Orthorhombic,62,mmm,-4.002432105,0,6.0875
KEr(PO3)4,13.5,2.894444444,14.22222222,0,4,3.568309503,972.1224797,72,Monoclinic,14,2/m,-2.918776637,0.012243919,5.494
NaB3O5,7.333333333,2.694444444,13.33333333,0,3,2.269558685,1188.970272,108,Monoclinic,14,2/m,-2.783544323,0.001063226,5.4062
SiH14(OF)6,4.814814815,2.86,8.37037037,0,4,1.966410007,425.913739,54,Monoclinic,14,2/m,-1.791968118,0,6.2972
Er5B2(O2F3)3,21.77272727,3.033636364,13.18181818,0,4,7.368599297,506.999691,44,Monoclinic,15,2/m,-4.037555718,0.022032947,5.9864
Y2Si2O7,14.72727273,2.756363636,13.27272727,0.181818182,3,3.962137549,580.0008792,44,Orthorhombic,62,mmm,-3.647698447,0.023324581,5.3814
HoAl3(BO3)4,11.1,2.775,14.3,0,4,4.338610082,368.2768525,40,Monoclinic,15,2/m,-3.250490423,0.004407417,5.4672
Li2S2O7,8.545454545,2.836363636,13.27272727,0,3,2.289062195,551.3443462,44,Orthorhombic,62,mmm,-2.095934574,0,5.7164
BaBe2Si2O7,12.33333333,2.659166667,12.16666667,0,4,4.016690173,267.4911566,24,Orthorhombic,31,mm2,-3.30665925,0,5.5695
Xe,54,2.6,18,0,1,3.186043402,68.42880907,1,Cubic,225,m-3m,0.0057807,0.0057807,6.2094
Li4Be3P3IO12,9.47826087,2.571304348,11.47826087,0,5,2.764864761,560.4897998,46,Cubic,218,-43m,-2.806647162,0,5.3771
K2AlSO4F3,11.45454545,2.866363636,13.27272727,0,5,2.798143451,612.9934193,44,Orthorhombic,60,mmm,-2.879433639,0,5.7847
RbAl3(P3O10)2,10.86666667,2.919666667,15,0,4,2.813197635,793.606343,60,Orthorhombic,20,222,-2.931556925,0,5.4386
SnH4,10.8,2.152,3.6,0,2,2.243530581,181.693523,10,Monoclinic,15,2/m,0.119329353,0.119329353,5.4373
CsSc3F10,14.85714286,3.190714286,12.85714286,0.214285714,3,3.606787801,421.4962391,28,Orthorhombic,51,mmm,-4.089457221,0,5.3828
LuPO4,19.66666667,2.87,13.66666667,0,3,7.104345538,126.1884556,12,Tetragonal,88,4/m,-3.419835261,0.099755339,5.9929
CsHSO4,14.85714286,2.761428571,11.71428571,0,4,3.19129544,239.32859,14,Monoclinic,11,2/m,-1.950974333,0.008649523,5.5644
Si6Cl10O7,13.47826087,2.916521739,15.91304348,0,3,1.79063663,1177.800921,46,Monoclinic,11,2/m,-2.421384108,0.019488568,5.6325
